kalimat,jumlah_kemunculan,text_id,annotator_id,toxicity
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,8,0
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,7,0
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,12,0
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,6,1
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,3,0
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,2,0
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,1,1
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,15,0
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,13,0
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,9,1
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,11,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,1-6252,20,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,1-6252,5,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,18,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,5,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,8,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,7,0
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,12,0
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,6,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,3,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,2,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,1,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,15,0
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,13,0
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,9,1
"AQIDAH SYIAH RAFIDHAH TENTANG MASJID AL-AQSHA

Dalam salah satu referensi kitab tafsir Syiah Rafidhah yang berjudul Tafsir Al-'Ayyasyi -tafsir surat Al-Isra' ayat pertama- disebutkan sebuah riwayat dari Salam bin Hanath dari seseorang dari Abu Abdillah (Husain bin Ali bin Abi Thalib) 'alaihi As-Salam, orang itu berkata: Aku bertanya kepada beliau tentang masjid-masjid yang memiliki keutamaan, maka beliau menjawab: Masjid Al-Haram dan Masjid Rasul (Nabawi). Aku berkata: Bagaimana dengan Masjid Al-Aqsha? Beliau menjawab: Itu ada di atas langit, kepadanya diisra'kan Rasulullah ﷺ. Aku berkata: Orang-orang mengatakan Masjid Al-Aqsha adalah Baitul maqdis? Maka beliau menjawab: Masjid Kufah lebih Afdhal darinya.
(Tafsir Al-'Ayyasyi 2/302)

Dengan keyakinan mereka seperti di atas, masih percayakah anda dengan propaganda Syiah Rafidhah Iran dan Hizbu Syiah Rafidhah Lebanon bahwa mereka mau memerdekakan masjid Al-Aqsha di Palestina dari tangan Yahudi yang terlaknat?!",15,103-180,11,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,1-6401,20,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,1-6401,5,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,18,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,5,1
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,8,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,7,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,12,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,6,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,3,1
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,2,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,1,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,15,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,13,0
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,9,1
Ganjar Menggunakan Baju Bertuliskan “CROT!!”,15,103-232,11,1
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,1-6405,20,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,1-6405,5,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,18,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,5,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,8,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,7,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,12,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,6,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,3,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,2,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,1,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,15,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,13,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,9,0
Dalam Video Ini Helikopter Jatuhkan Kawanan Nyamuk Rekayasa Genetik,15,103-208,11,0
Gibran Mendapat Balasan Atas Kesombongannya,15,1-6427,20,0
Gibran Mendapat Balasan Atas Kesombongannya,15,1-6427,5,0
Gibran Mendapat Balasan Atas Kesombongannya,15,103-210,18,0
